client_order_id,present_in_cloud,present_in_edge,pending_cloud_sync,batch_id,diagnostic_status
v41-TC07-9-6-f9c35c15,True,False,0,TC07-batch-20260822T184151-4d9be0,cloud_only
v41-TC07-9-7-0ff26b41,True,True,0,TC07-batch-20260822T184151-4d9be0,matched_and_synced
v41-TC07-9-7-b83df8ca,True,False,0,TC07-batch-20260822T184151-4d9be0,cloud_only
v41-TC07-9-7-d8b148a4,True,False,0,TC07-batch-20260822T184151-4d9be0,cloud_only
v41-TC07-9-8-8b3d1a6b,True,False,0,TC07-batch-20260822T184151-4d9be0,cloud_only
v41-TC07-9-8-b27041af,True,True,0,TC07-batch-20260822T184151-4d9be0,matched_and_synced
v41-TC07-9-8-d8c20d98,True,False,0,TC07-batch-20260822T184151-4d9be0,cloud_only
v41-TC07-9-9-31654321,True,True,0,TC07-batch-20260822T184151-4d9be0,matched_and_synced
v41-TC07-9-9-a471cd59,True,False,0,TC07-batch-20260822T184151-4d9be0,cloud_only
v41-TC07-9-9-f10f17f1,True,False,0,TC07-batch-20260822T184151-4d9be0,cloud_only
