event_timestamp,version,batch_id,experiment_id,test_case_id,scenario,run_id,phase,request_number,client_order_id,request_interval_seconds,operating_state_before,operating_state_after,failover_enabled,expected_cloud_status,expected_edge_status,cloud_http_status,cloud_latency_seconds,cloud_error,cloud_failure_detected,cloud_failure_detection_seconds,edge_http_status,edge_latency_seconds,edge_error,failover_triggered,observed_failover_recovery_seconds,final_success,final_target,total_request_latency_seconds,scenario_display
2026-08-22 18:16:13.206,4.1,TC03-batch-20260822T181123-ea0cb7,TC03-20260822T181555673638-run5-7216a2,TC03,cloud_only_failure_no_failover,5,workload,8,v41-TC03-5-8-261d3340,0.2,NORMAL,NORMAL,False,failed,not_used,,2.00239,"ConnectTimeout: HTTPConnectionPool(host='127.0.0.1', port=5000): Max retries exceeded with url: /add_order (Caused by ConnectTimeoutError(<HTTPConnection(host='127.0.0.1', port=5000) at 0x147103b05a0>, 'Connection to 127.0.0.1 timed out. (connect timeout=2.0)'))",True,2.00239,,,not_attempted,False,,False,none,2.002432,Cloud Failure without Failover
2026-08-22 18:16:15.422,4.1,TC03-batch-20260822T181123-ea0cb7,TC03-20260822T181555673638-run5-7216a2,TC03,cloud_only_failure_no_failover,5,workload,9,v41-TC03-5-9-d3c4a56b,0.2,NORMAL,NORMAL,False,failed,not_used,,2.013048,"ConnectTimeout: HTTPConnectionPool(host='127.0.0.1', port=5000): Max retries exceeded with url: /add_order (Caused by ConnectTimeoutError(<HTTPConnection(host='127.0.0.1', port=5000) at 0x147103b0d10>, 'Connection to 127.0.0.1 timed out. (connect timeout=2.0)'))",True,2.013048,,,not_attempted,False,,False,none,2.013107,Cloud Failure without Failover
2026-08-22 18:16:17.629,4.1,TC03-batch-20260822T181123-ea0cb7,TC03-20260822T181555673638-run5-7216a2,TC03,cloud_only_failure_no_failover,5,workload,10,v41-TC03-5-10-c9094061,0.2,NORMAL,NORMAL,False,failed,not_used,,2.004789,"ConnectTimeout: HTTPConnectionPool(host='127.0.0.1', port=5000): Max retries exceeded with url: /add_order (Caused by ConnectTimeoutError(<HTTPConnection(host='127.0.0.1', port=5000) at 0x147103b0f30>, 'Connection to 127.0.0.1 timed out. (connect timeout=2.0)'))",True,2.004789,,,not_attempted,False,,False,none,2.004851,Cloud Failure without Failover
2026-08-22 18:16:19.843,4.1,TC03-batch-20260822T181123-ea0cb7,TC03-20260822T181555673638-run5-7216a2,TC03,cloud_only_failure_no_failover,5,workload,11,v41-TC03-5-11-4306a7ad,0.2,NORMAL,NORMAL,False,failed,not_used,,2.011615,"ConnectTimeout: HTTPConnectionPool(host='127.0.0.1', port=5000): Max retries exceeded with url: /add_order (Caused by ConnectTimeoutError(<HTTPConnection(host='127.0.0.1', port=5000) at 0x1471046b460>, 'Connection to 127.0.0.1 timed out. (connect timeout=2.0)'))",True,2.011615,,,not_attempted,False,,False,none,2.011658,Cloud Failure without Failover
2026-08-22 18:16:22.056,4.1,TC03-batch-20260822T181123-ea0cb7,TC03-20260822T181555673638-run5-7216a2,TC03,cloud_only_failure_no_failover,5,workload,12,v41-TC03-5-12-796fd8dd,0.2,NORMAL,NORMAL,False,failed,not_used,,2.009486,"ConnectTimeout: HTTPConnectionPool(host='127.0.0.1', port=5000): Max retries exceeded with url: /add_order (Caused by ConnectTimeoutError(<HTTPConnection(host='127.0.0.1', port=5000) at 0x1471046bf00>, 'Connection to 127.0.0.1 timed out. (connect timeout=2.0)'))",True,2.009486,,,not_attempted,False,,False,none,2.009563,Cloud Failure without Failover
2026-08-22 18:16:24.266,4.1,TC03-batch-20260822T181123-ea0cb7,TC03-20260822T181555673638-run5-7216a2,TC03,cloud_only_failure_no_failover,5,workload,13,v41-TC03-5-13-4bb916c3,0.2,NORMAL,NORMAL,False,failed,not_used,,2.007786,"ConnectTimeout: HTTPConnectionPool(host='127.0.0.1', port=5000): Max retries exceeded with url: /add_order (Caused by ConnectTimeoutError(<HTTPConnection(host='127.0.0.1', port=5000) at 0x147103b19d0>, 'Connection to 127.0.0.1 timed out. (connect timeout=2.0)'))",True,2.007786,,,not_attempted,False,,False,none,2.00783,Cloud Failure without Failover
2026-08-22 18:16:26.484,4.1,TC03-batch-20260822T181123-ea0cb7,TC03-20260822T181555673638-run5-7216a2,TC03,cloud_only_failure_no_failover,5,workload,14,v41-TC03-5-14-01a4ad46,0.2,NORMAL,NORMAL,False,failed,not_used,,2.014559,"ConnectTimeout: HTTPConnectionPool(host='127.0.0.1', port=5000): Max retries exceeded with url: /add_order (Caused by ConnectTimeoutError(<HTTPConnection(host='127.0.0.1', port=5000) at 0x147103b08d0>, 'Connection to 127.0.0.1 timed out. (connect timeout=2.0)'))",True,2.014559,,,not_attempted,False,,False,none,2.014602,Cloud Failure without Failover
2026-08-22 18:16:28.703,4.1,TC03-batch-20260822T181123-ea0cb7,TC03-20260822T181555673638-run5-7216a2,TC03,cloud_only_failure_no_failover,5,workload,15,v41-TC03-5-15-53932156,0.2,NORMAL,NORMAL,False,failed,not_used,,2.015689,"ConnectTimeout: HTTPConnectionPool(host='127.0.0.1', port=5000): Max retries exceeded with url: /add_order (Caused by ConnectTimeoutError(<HTTPConnection(host='127.0.0.1', port=5000) at 0x147103b0270>, 'Connection to 127.0.0.1 timed out. (connect timeout=2.0)'))",True,2.015689,,,not_attempted,False,,False,none,2.015708,Cloud Failure without Failover
2026-08-22 18:16:30.906,4.1,TC03-batch-20260822T181123-ea0cb7,TC03-20260822T181555673638-run5-7216a2,TC03,cloud_only_failure_no_failover,5,workload,16,v41-TC03-5-16-e7682f2a,0.2,NORMAL,NORMAL,False,failed,not_used,,2.001863,"ConnectTimeout: HTTPConnectionPool(host='127.0.0.1', port=5000): Max retries exceeded with url: /add_order (Caused by ConnectTimeoutError(<HTTPConnection(host='127.0.0.1', port=5000) at 0x147103b0e20>, 'Connection to 127.0.0.1 timed out. (connect timeout=2.0)'))",True,2.001863,,,not_attempted,False,,False,none,2.001907,Cloud Failure without Failover
2026-08-22 18:16:33.123,4.1,TC03-batch-20260822T181123-ea0cb7,TC03-20260822T181555673638-run5-7216a2,TC03,cloud_only_failure_no_failover,5,workload,17,v41-TC03-5-17-f5137211,0.2,NORMAL,NORMAL,False,failed,not_used,,2.01456,"ConnectTimeout: HTTPConnectionPool(host='127.0.0.1', port=5000): Max retries exceeded with url: /add_order (Caused by ConnectTimeoutError(<HTTPConnection(host='127.0.0.1', port=5000) at 0x1471046aad0>, 'Connection to 127.0.0.1 timed out. (connect timeout=2.0)'))",True,2.01456,,,not_attempted,False,,False,none,2.014601,Cloud Failure without Failover
2026-08-22 18:16:35.328,4.1,TC03-batch-20260822T181123-ea0cb7,TC03-20260822T181555673638-run5-7216a2,TC03,cloud_only_failure_no_failover,5,workload,18,v41-TC03-5-18-e5b14520,0.2,NORMAL,NORMAL,False,failed,not_used,,2.001545,"ConnectTimeout: HTTPConnectionPool(host='127.0.0.1', port=5000): Max retries exceeded with url: /add_order (Caused by ConnectTimeoutError(<HTTPConnection(host='127.0.0.1', port=5000) at 0x1471046a8b0>, 'Connection to 127.0.0.1 timed out. (connect timeout=2.0)'))",True,2.001545,,,not_attempted,False,,False,none,2.001587,Cloud Failure without Failover
2026-08-22 18:16:37.547,4.1,TC03-batch-20260822T181123-ea0cb7,TC03-20260822T181555673638-run5-7216a2,TC03,cloud_only_failure_no_failover,5,workload,19,v41-TC03-5-19-ccc388b4,0.2,NORMAL,NORMAL,False,failed,not_used,,2.016253,"ConnectTimeout: HTTPConnectionPool(host='127.0.0.1', port=5000): Max retries exceeded with url: /add_order (Caused by ConnectTimeoutError(<HTTPConnection(host='127.0.0.1', port=5000) at 0x147103b07c0>, 'Connection to 127.0.0.1 timed out. (connect timeout=2.0)'))",True,2.016253,,,not_attempted,False,,False,none,2.016296,Cloud Failure without Failover
2026-08-22 18:16:39.751,4.1,TC03-batch-20260822T181123-ea0cb7,TC03-20260822T181555673638-run5-7216a2,TC03,cloud_only_failure_no_failover,5,workload,20,v41-TC03-5-20-bdad36a6,0.2,NORMAL,NORMAL,False,failed,not_used,,2.000511,"ConnectTimeout: HTTPConnectionPool(host='127.0.0.1', port=5000): Max retries exceeded with url: /add_order (Caused by ConnectTimeoutError(<HTTPConnection(host='127.0.0.1', port=5000) at 0x147103b05a0>, 'Connection to 127.0.0.1 timed out. (connect timeout=2.0)'))",True,2.000511,,,not_attempted,False,,False,none,2.000553,Cloud Failure without Failover
2026-08-22 18:16:41.968,4.1,TC03-batch-20260822T181123-ea0cb7,TC03-20260822T181555673638-run5-7216a2,TC03,cloud_only_failure_no_failover,5,workload,21,v41-TC03-5-21-0730bb23,0.2,NORMAL,NORMAL,False,failed,not_used,,2.015127,"ConnectTimeout: HTTPConnectionPool(host='127.0.0.1', port=5000): Max retries exceeded with url: /add_order (Caused by ConnectTimeoutError(<HTTPConnection(host='127.0.0.1', port=5000) at 0x147103b1e10>, 'Connection to 127.0.0.1 timed out. (connect timeout=2.0)'))",True,2.015127,,,not_attempted,False,,False,none,2.015183,Cloud Failure without Failover
2026-08-22 18:16:44.186,4.1,TC03-batch-20260822T181123-ea0cb7,TC03-20260822T181555673638-run5-7216a2,TC03,cloud_only_failure_no_failover,5,workload,22,v41-TC03-5-22-4bd3c200,0.2,NORMAL,NORMAL,False,failed,not_used,,2.013243,"ConnectTimeout: HTTPConnectionPool(host='127.0.0.1', port=5000): Max retries exceeded with url: /add_order (Caused by ConnectTimeoutError(<HTTPConnection(host='127.0.0.1', port=5000) at 0x1471046b460>, 'Connection to 127.0.0.1 timed out. (connect timeout=2.0)'))",True,2.013243,,,not_attempted,False,,False,none,2.013287,Cloud Failure without Failover
2026-08-22 18:16:46.390,4.1,TC03-batch-20260822T181123-ea0cb7,TC03-20260822T181555673638-run5-7216a2,TC03,cloud_only_failure_no_failover,5,workload,23,v41-TC03-5-23-39061076,0.2,NORMAL,NORMAL,False,failed,not_used,,2.000425,"ConnectTimeout: HTTPConnectionPool(host='127.0.0.1', port=5000): Max retries exceeded with url: /add_order (Caused by ConnectTimeoutError(<HTTPConnection(host='127.0.0.1', port=5000) at 0x1471046af10>, 'Connection to 127.0.0.1 timed out. (connect timeout=2.0)'))",True,2.000425,,,not_attempted,False,,False,none,2.000467,Cloud Failure without Failover
2026-08-22 18:16:48.609,4.1,TC03-batch-20260822T181123-ea0cb7,TC03-20260822T181555673638-run5-7216a2,TC03,cloud_only_failure_no_failover,5,workload,24,v41-TC03-5-24-5aedcd74,0.2,NORMAL,NORMAL,False,failed,not_used,,2.016322,"ConnectTimeout: HTTPConnectionPool(host='127.0.0.1', port=5000): Max retries exceeded with url: /add_order (Caused by ConnectTimeoutError(<HTTPConnection(host='127.0.0.1', port=5000) at 0x147103b16a0>, 'Connection to 127.0.0.1 timed out. (connect timeout=2.0)'))",True,2.016322,,,not_attempted,False,,False,none,2.016366,Cloud Failure without Failover
2026-08-22 18:16:50.827,4.1,TC03-batch-20260822T181123-ea0cb7,TC03-20260822T181555673638-run5-7216a2,TC03,cloud_only_failure_no_failover,5,workload,25,v41-TC03-5-25-091f9c48,0.2,NORMAL,NORMAL,False,failed,not_used,,2.014868,"ConnectTimeout: HTTPConnectionPool(host='127.0.0.1', port=5000): Max retries exceeded with url: /add_order (Caused by ConnectTimeoutError(<HTTPConnection(host='127.0.0.1', port=5000) at 0x147103b2030>, 'Connection to 127.0.0.1 timed out. (connect timeout=2.0)'))",True,2.014868,,,not_attempted,False,,False,none,2.014909,Cloud Failure without Failover
2026-08-22 18:16:53.031,4.1,TC03-batch-20260822T181123-ea0cb7,TC03-20260822T181555673638-run5-7216a2,TC03,cloud_only_failure_no_failover,5,workload,26,v41-TC03-5-26-e125abe0,0.2,NORMAL,NORMAL,False,failed,not_used,,2.001305,"ConnectTimeout: HTTPConnectionPool(host='127.0.0.1', port=5000): Max retries exceeded with url: /add_order (Caused by ConnectTimeoutError(<HTTPConnection(host='127.0.0.1', port=5000) at 0x147103b2690>, 'Connection to 127.0.0.1 timed out. (connect timeout=2.0)'))",True,2.001305,,,not_attempted,False,,False,none,2.001349,Cloud Failure without Failover
2026-08-22 18:16:55.249,4.1,TC03-batch-20260822T181123-ea0cb7,TC03-20260822T181555673638-run5-7216a2,TC03,cloud_only_failure_no_failover,5,workload,27,v41-TC03-5-27-6b711166,0.2,NORMAL,NORMAL,False,failed,not_used,,2.014992,"ConnectTimeout: HTTPConnectionPool(host='127.0.0.1', port=5000): Max retries exceeded with url: /add_order (Caused by ConnectTimeoutError(<HTTPConnection(host='127.0.0.1', port=5000) at 0x147103b0f30>, 'Connection to 127.0.0.1 timed out. (connect timeout=2.0)'))",True,2.014992,,,not_attempted,False,,False,none,2.015036,Cloud Failure without Failover
2026-08-22 18:16:57.452,4.1,TC03-batch-20260822T181123-ea0cb7,TC03-20260822T181555673638-run5-7216a2,TC03,cloud_only_failure_no_failover,5,workload,28,v41-TC03-5-28-57c186ae,0.2,NORMAL,NORMAL,False,failed,not_used,,2.000479,"ConnectTimeout: HTTPConnectionPool(host='127.0.0.1', port=5000): Max retries exceeded with url: /add_order (Caused by ConnectTimeoutError(<HTTPConnection(host='127.0.0.1', port=5000) at 0x1471046bbd0>, 'Connection to 127.0.0.1 timed out. (connect timeout=2.0)'))",True,2.000479,,,not_attempted,False,,False,none,2.000524,Cloud Failure without Failover
2026-08-22 18:16:59.671,4.1,TC03-batch-20260822T181123-ea0cb7,TC03-20260822T181555673638-run5-7216a2,TC03,cloud_only_failure_no_failover,5,workload,29,v41-TC03-5-29-b2b09cc6,0.2,NORMAL,NORMAL,False,failed,not_used,,2.015994,"ConnectTimeout: HTTPConnectionPool(host='127.0.0.1', port=5000): Max retries exceeded with url: /add_order (Caused by ConnectTimeoutError(<HTTPConnection(host='127.0.0.1', port=5000) at 0x1471046bac0>, 'Connection to 127.0.0.1 timed out. (connect timeout=2.0)'))",True,2.015994,,,not_attempted,False,,False,none,2.016036,Cloud Failure without Failover
2026-08-22 18:17:01.890,4.1,TC03-batch-20260822T181123-ea0cb7,TC03-20260822T181555673638-run5-7216a2,TC03,cloud_only_failure_no_failover,5,workload,30,v41-TC03-5-30-795aaeb1,0.2,NORMAL,NORMAL,False,failed,not_used,,2.015869,"ConnectTimeout: HTTPConnectionPool(host='127.0.0.1', port=5000): Max retries exceeded with url: /add_order (Caused by ConnectTimeoutError(<HTTPConnection(host='127.0.0.1', port=5000) at 0x147103b0270>, 'Connection to 127.0.0.1 timed out. (connect timeout=2.0)'))",True,2.015869,,,not_attempted,False,,False,none,2.015912,Cloud Failure without Failover
2026-08-22 18:17:05.531,4.1,TC03-batch-20260822T181123-ea0cb7,TC03-20260822T181703527516-run6-d0f76a,TC03,cloud_only_failure_no_failover,6,workload,1,v41-TC03-6-1-a8b38bf8,0.2,NORMAL,NORMAL,False,failed,not_used,,1.992453,"ConnectTimeout: HTTPConnectionPool(host='127.0.0.1', port=5000): Max retries exceeded with url: /add_order (Caused by ConnectTimeoutError(<HTTPConnection(host='127.0.0.1', port=5000) at 0x1471046aad0>, 'Connection to 127.0.0.1 timed out. (connect timeout=2.0)'))",True,1.992453,,,not_attempted,False,,False,none,1.992473,Cloud Failure without Failover
2026-08-22 18:17:07.734,4.1,TC03-batch-20260822T181123-ea0cb7,TC03-20260822T181703527516-run6-d0f76a,TC03,cloud_only_failure_no_failover,6,workload,2,v41-TC03-6-2-478cca42,0.2,NORMAL,NORMAL,False,failed,not_used,,2.002092,"ConnectTimeout: HTTPConnectionPool(host='127.0.0.1', port=5000): Max retries exceeded with url: /add_order (Caused by ConnectTimeoutError(<HTTPConnection(host='127.0.0.1', port=5000) at 0x1471046b460>, 'Connection to 127.0.0.1 timed out. (connect timeout=2.0)'))",True,2.002092,,,not_attempted,False,,False,none,2.002135,Cloud Failure without Failover
2026-08-22 18:17:09.953,4.1,TC03-batch-20260822T181123-ea0cb7,TC03-20260822T181703527516-run6-d0f76a,TC03,cloud_only_failure_no_failover,6,workload,3,v41-TC03-6-3-edae90db,0.2,NORMAL,NORMAL,False,failed,not_used,,2.015898,"ConnectTimeout: HTTPConnectionPool(host='127.0.0.1', port=5000): Max retries exceeded with url: /add_order (Caused by ConnectTimeoutError(<HTTPConnection(host='127.0.0.1', port=5000) at 0x147103b2250>, 'Connection to 127.0.0.1 timed out. (connect timeout=2.0)'))",True,2.015898,,,not_attempted,False,,False,none,2.015941,Cloud Failure without Failover
2026-08-22 18:17:12.171,4.1,TC03-batch-20260822T181123-ea0cb7,TC03-20260822T181703527516-run6-d0f76a,TC03,cloud_only_failure_no_failover,6,workload,4,v41-TC03-6-4-84612e34,0.2,NORMAL,NORMAL,False,failed,not_used,,2.013307,"ConnectTimeout: HTTPConnectionPool(host='127.0.0.1', port=5000): Max retries exceeded with url: /add_order (Caused by ConnectTimeoutError(<HTTPConnection(host='127.0.0.1', port=5000) at 0x147103b27a0>, 'Connection to 127.0.0.1 timed out. (connect timeout=2.0)'))",True,2.013307,,,not_attempted,False,,False,none,2.013349,Cloud Failure without Failover
2026-08-22 18:17:14.391,4.1,TC03-batch-20260822T181123-ea0cb7,TC03-20260822T181703527516-run6-d0f76a,TC03,cloud_only_failure_no_failover,6,workload,5,v41-TC03-6-5-b19dc9c6,0.2,NORMAL,NORMAL,False,failed,not_used,,2.017311,"ConnectTimeout: HTTPConnectionPool(host='127.0.0.1', port=5000): Max retries exceeded with url: /add_order (Caused by ConnectTimeoutError(<HTTPConnection(host='127.0.0.1', port=5000) at 0x147103b05a0>, 'Connection to 127.0.0.1 timed out. (connect timeout=2.0)'))",True,2.017311,,,not_attempted,False,,False,none,2.017356,Cloud Failure without Failover
2026-08-22 18:17:16.609,4.1,TC03-batch-20260822T181123-ea0cb7,TC03-20260822T181703527516-run6-d0f76a,TC03,cloud_only_failure_no_failover,6,workload,6,v41-TC03-6-6-ba3906a9,0.2,NORMAL,NORMAL,False,failed,not_used,,2.015125,"ConnectTimeout: HTTPConnectionPool(host='127.0.0.1', port=5000): Max retries exceeded with url: /add_order (Caused by ConnectTimeoutError(<HTTPConnection(host='127.0.0.1', port=5000) at 0x1471046b130>, 'Connection to 127.0.0.1 timed out. (connect timeout=2.0)'))",True,2.015125,,,not_attempted,False,,False,none,2.01517,Cloud Failure without Failover
2026-08-22 18:17:18.828,4.1,TC03-batch-20260822T181123-ea0cb7,TC03-20260822T181703527516-run6-d0f76a,TC03,cloud_only_failure_no_failover,6,workload,7,v41-TC03-6-7-fbd11b99,0.2,NORMAL,NORMAL,False,failed,not_used,,2.015774,"ConnectTimeout: HTTPConnectionPool(host='127.0.0.1', port=5000): Max retries exceeded with url: /add_order (Caused by ConnectTimeoutError(<HTTPConnection(host='127.0.0.1', port=5000) at 0x1471046a9c0>, 'Connection to 127.0.0.1 timed out. (connect timeout=2.0)'))",True,2.015774,,,not_attempted,False,,False,none,2.015816,Cloud Failure without Failover
2026-08-22 18:17:21.046,4.1,TC03-batch-20260822T181123-ea0cb7,TC03-20260822T181703527516-run6-d0f76a,TC03,cloud_only_failure_no_failover,6,workload,8,v41-TC03-6-8-da23299e,0.2,NORMAL,NORMAL,False,failed,not_used,,2.015654,"ConnectTimeout: HTTPConnectionPool(host='127.0.0.1', port=5000): Max retries exceeded with url: /add_order (Caused by ConnectTimeoutError(<HTTPConnection(host='127.0.0.1', port=5000) at 0x147103b1bf0>, 'Connection to 127.0.0.1 timed out. (connect timeout=2.0)'))",True,2.015654,,,not_attempted,False,,False,none,2.015674,Cloud Failure without Failover
2026-08-22 18:17:23.250,4.1,TC03-batch-20260822T181123-ea0cb7,TC03-20260822T181703527516-run6-d0f76a,TC03,cloud_only_failure_no_failover,6,workload,9,v41-TC03-6-9-fa65310a,0.2,NORMAL,NORMAL,False,failed,not_used,,2.002327,"ConnectTimeout: HTTPConnectionPool(host='127.0.0.1', port=5000): Max retries exceeded with url: /add_order (Caused by ConnectTimeoutError(<HTTPConnection(host='127.0.0.1', port=5000) at 0x147103b0e20>, 'Connection to 127.0.0.1 timed out. (connect timeout=2.0)'))",True,2.002327,,,not_attempted,False,,False,none,2.002369,Cloud Failure without Failover
2026-08-22 18:17:25.468,4.1,TC03-batch-20260822T181123-ea0cb7,TC03-20260822T181703527516-run6-d0f76a,TC03,cloud_only_failure_no_failover,6,workload,10,v41-TC03-6-10-659f3288,0.2,NORMAL,NORMAL,False,failed,not_used,,2.015689,"ConnectTimeout: HTTPConnectionPool(host='127.0.0.1', port=5000): Max retries exceeded with url: /add_order (Caused by ConnectTimeoutError(<HTTPConnection(host='127.0.0.1', port=5000) at 0x147103b16a0>, 'Connection to 127.0.0.1 timed out. (connect timeout=2.0)'))",True,2.015689,,,not_attempted,False,,False,none,2.015767,Cloud Failure without Failover
2026-08-22 18:17:27.672,4.1,TC03-batch-20260822T181123-ea0cb7,TC03-20260822T181703527516-run6-d0f76a,TC03,cloud_only_failure_no_failover,6,workload,11,v41-TC03-6-11-3cfdea3e,0.2,NORMAL,NORMAL,False,failed,not_used,,2.000694,"ConnectTimeout: HTTPConnectionPool(host='127.0.0.1', port=5000): Max retries exceeded with url: /add_order (Caused by ConnectTimeoutError(<HTTPConnection(host='127.0.0.1', port=5000) at 0x1471046a9c0>, 'Connection to 127.0.0.1 timed out. (connect timeout=2.0)'))",True,2.000694,,,not_attempted,False,,False,none,2.000753,Cloud Failure without Failover
2026-08-22 18:17:29.891,4.1,TC03-batch-20260822T181123-ea0cb7,TC03-20260822T181703527516-run6-d0f76a,TC03,cloud_only_failure_no_failover,6,workload,12,v41-TC03-6-12-26af4061,0.2,NORMAL,NORMAL,False,failed,not_used,,2.014466,"ConnectTimeout: HTTPConnectionPool(host='127.0.0.1', port=5000): Max retries exceeded with url: /add_order (Caused by ConnectTimeoutError(<HTTPConnection(host='127.0.0.1', port=5000) at 0x1471046b350>, 'Connection to 127.0.0.1 timed out. (connect timeout=2.0)'))",True,2.014466,,,not_attempted,False,,False,none,2.014508,Cloud Failure without Failover
2026-08-22 18:17:32.125,4.1,TC03-batch-20260822T181123-ea0cb7,TC03-20260822T181703527516-run6-d0f76a,TC03,cloud_only_failure_no_failover,6,workload,13,v41-TC03-6-13-6f548900,0.2,NORMAL,NORMAL,False,failed,not_used,,2.031853,"ConnectTimeout: HTTPConnectionPool(host='127.0.0.1', port=5000): Max retries exceeded with url: /add_order (Caused by ConnectTimeoutError(<HTTPConnection(host='127.0.0.1', port=5000) at 0x147103b2140>, 'Connection to 127.0.0.1 timed out. (connect timeout=2.0)'))",True,2.031853,,,not_attempted,False,,False,none,2.031896,Cloud Failure without Failover
2026-08-22 18:17:34.344,4.1,TC03-batch-20260822T181123-ea0cb7,TC03-20260822T181703527516-run6-d0f76a,TC03,cloud_only_failure_no_failover,6,workload,14,v41-TC03-6-14-b87fa6c1,0.2,NORMAL,NORMAL,False,failed,not_used,,2.015716,"ConnectTimeout: HTTPConnectionPool(host='127.0.0.1', port=5000): Max retries exceeded with url: /add_order (Caused by ConnectTimeoutError(<HTTPConnection(host='127.0.0.1', port=5000) at 0x147103b0af0>, 'Connection to 127.0.0.1 timed out. (connect timeout=2.0)'))",True,2.015716,,,not_attempted,False,,False,none,2.015757,Cloud Failure without Failover
2026-08-22 18:17:36.562,4.1,TC03-batch-20260822T181123-ea0cb7,TC03-20260822T181703527516-run6-d0f76a,TC03,cloud_only_failure_no_failover,6,workload,15,v41-TC03-6-15-5b1d2e64,0.2,NORMAL,NORMAL,False,failed,not_used,,2.015393,"ConnectTimeout: HTTPConnectionPool(host='127.0.0.1', port=5000): Max retries exceeded with url: /add_order (Caused by ConnectTimeoutError(<HTTPConnection(host='127.0.0.1', port=5000) at 0x147103b0050>, 'Connection to 127.0.0.1 timed out. (connect timeout=2.0)'))",True,2.015393,,,not_attempted,False,,False,none,2.015435,Cloud Failure without Failover
2026-08-22 18:17:38.766,4.1,TC03-batch-20260822T181123-ea0cb7,TC03-20260822T181703527516-run6-d0f76a,TC03,cloud_only_failure_no_failover,6,workload,16,v41-TC03-6-16-5d9c66a6,0.2,NORMAL,NORMAL,False,failed,not_used,,2.0008,"ConnectTimeout: HTTPConnectionPool(host='127.0.0.1', port=5000): Max retries exceeded with url: /add_order (Caused by ConnectTimeoutError(<HTTPConnection(host='127.0.0.1', port=5000) at 0x147103b19d0>, 'Connection to 127.0.0.1 timed out. (connect timeout=2.0)'))",True,2.0008,,,not_attempted,False,,False,none,2.000844,Cloud Failure without Failover
2026-08-22 18:17:40.984,4.1,TC03-batch-20260822T181123-ea0cb7,TC03-20260822T181703527516-run6-d0f76a,TC03,cloud_only_failure_no_failover,6,workload,17,v41-TC03-6-17-4e1502c2,0.2,NORMAL,NORMAL,False,failed,not_used,,2.015814,"ConnectTimeout: HTTPConnectionPool(host='127.0.0.1', port=5000): Max retries exceeded with url: /add_order (Caused by ConnectTimeoutError(<HTTPConnection(host='127.0.0.1', port=5000) at 0x1471046bce0>, 'Connection to 127.0.0.1 timed out. (connect timeout=2.0)'))",True,2.015814,,,not_attempted,False,,False,none,2.015859,Cloud Failure without Failover
2026-08-22 18:17:43.203,4.1,TC03-batch-20260822T181123-ea0cb7,TC03-20260822T181703527516-run6-d0f76a,TC03,cloud_only_failure_no_failover,6,workload,18,v41-TC03-6-18-779d38de,0.2,NORMAL,NORMAL,False,failed,not_used,,2.016199,"ConnectTimeout: HTTPConnectionPool(host='127.0.0.1', port=5000): Max retries exceeded with url: /add_order (Caused by ConnectTimeoutError(<HTTPConnection(host='127.0.0.1', port=5000) at 0x1471046a8b0>, 'Connection to 127.0.0.1 timed out. (connect timeout=2.0)'))",True,2.016199,,,not_attempted,False,,False,none,2.016241,Cloud Failure without Failover
2026-08-22 18:17:45.421,4.1,TC03-batch-20260822T181123-ea0cb7,TC03-20260822T181703527516-run6-d0f76a,TC03,cloud_only_failure_no_failover,6,workload,19,v41-TC03-6-19-fc55ba7f,0.2,NORMAL,NORMAL,False,failed,not_used,,2.015163,"ConnectTimeout: HTTPConnectionPool(host='127.0.0.1', port=5000): Max retries exceeded with url: /add_order (Caused by ConnectTimeoutError(<HTTPConnection(host='127.0.0.1', port=5000) at 0x147103b1150>, 'Connection to 127.0.0.1 timed out. (connect timeout=2.0)'))",True,2.015163,,,not_attempted,False,,False,none,2.015222,Cloud Failure without Failover
2026-08-22 18:17:47.639,4.1,TC03-batch-20260822T181123-ea0cb7,TC03-20260822T181703527516-run6-d0f76a,TC03,cloud_only_failure_no_failover,6,workload,20,v41-TC03-6-20-30aba9de,0.2,NORMAL,NORMAL,False,failed,not_used,,2.015251,"ConnectTimeout: HTTPConnectionPool(host='127.0.0.1', port=5000): Max retries exceeded with url: /add_order (Caused by ConnectTimeoutError(<HTTPConnection(host='127.0.0.1', port=5000) at 0x147103b07c0>, 'Connection to 127.0.0.1 timed out. (connect timeout=2.0)'))",True,2.015251,,,not_attempted,False,,False,none,2.015293,Cloud Failure without Failover
2026-08-22 18:17:49.843,4.1,TC03-batch-20260822T181123-ea0cb7,TC03-20260822T181703527516-run6-d0f76a,TC03,cloud_only_failure_no_failover,6,workload,21,v41-TC03-6-21-edc828b1,0.2,NORMAL,NORMAL,False,failed,not_used,,2.00139,"ConnectTimeout: HTTPConnectionPool(host='127.0.0.1', port=5000): Max retries exceeded with url: /add_order (Caused by ConnectTimeoutError(<HTTPConnection(host='127.0.0.1', port=5000) at 0x147103b0c00>, 'Connection to 127.0.0.1 timed out. (connect timeout=2.0)'))",True,2.00139,,,not_attempted,False,,False,none,2.001431,Cloud Failure without Failover
